BGE,BP,BR,rgrowth,renzyme,rdreserve,isolate,class,phylum,response,genomesize,monomer,ontology
0.6646368860833336,2.877639536016779e-9,1.36553191087705e-9,0.026895142573205084,4.9950639072652465e-5,0.03646174646397522,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,positive,8179139,caffeic acid,Organic acids
0.39190896585652474,4.501716990254724e-10,6.996260311498345e-10,0.006582030528145059,1.3809413339807634e-5,0.012155558059003578,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,undefined,6646877,caffeic acid,Organic acids
NaN,NaN,4.6113613356324634e-10,0.013661584696219068,5.7383938098048355e-5,0.016359290184252286,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,negative,6640086,caffeic acid,Organic acids
NaN,NaN,2.975204118330128e-10,0.008542266980836363,2.848099153548199e-5,0.008710166631208549,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,negative,6572728,caffeic acid,Organic acids
0.6364909252544664,9.375796355964832e-10,5.354660955243081e-10,0.010982886167915942,4.473113884963755e-5,0.013284253021653843,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,positive,2934896,caffeic acid,Organic acids
0.6734148322640354,2.3123597545364438e-9,1.0316466336465049e-9,0.022010367159647604,4.525180998629308e-5,0.02824572647928686,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,positive,2785891,caffeic acid,Organic acids
0.4637500848685416,1.1869321288178845e-8,9.123169090213496e-9,0.08959930327159418,0.0001575205661411327,0.07015165797493235,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,undefined,2549675,caffeic acid,Organic acids
0.2431193573380625,2.3854617981535717e-10,7.718609547939053e-10,0.005120433460992368,2.879368514235224e-5,0.0077122935953668256,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,caffeic acid,Organic acids
0.4593112813738256,2.9138124536381048e-9,3.228947314976856e-9,0.02716476312699357,5.711787663906453e-5,0.06026242367222305,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,positive,6632341,caffeic acid,Organic acids
0.6322425894363076,7.903546039084517e-9,2.5402675443374867e-9,0.0601997230535065,0.0004646076089550008,0.08290397339723729,Acidobacteriaceae bacterium URHE0068,Acidobacteria,Acidobacteria,positive,6679185,choline,Amino acids
0.4067393734823754,3.215173016006325e-8,1.7332348277093876e-8,0.1366276932884864,0.0004492468485227509,0.14751602040782524,Bacillus sp. URHB0009,Bacilli,Firmicutes,negative,5377210,choline,Amino acids
0.5074588903221864,1.5632666737081246e-8,7.537381263486907e-9,0.10419228922459534,0.00024054432713816758,0.10787381031796064,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,undefined,5177578,choline,Amino acids
0.6307055849687461,7.457092088793666e-9,2.926997070517637e-9,0.059520787807465336,8.715425388315068e-5,0.07373594623752752,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,positive,6972827,choline,Amino acids
0.6308706163491253,7.884186453317445e-9,2.824739070854763e-9,0.0602239641823296,0.00011467289107222381,0.07166544419438575,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,positive,7193102,choline,Amino acids
0.634548329695038,9.437435855752083e-9,2.8229364224632474e-9,0.06909830682630522,0.00011650596530388176,0.07869309870616094,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,positive,6793945,choline,Amino acids
0.4718985426636434,1.4092887118440727e-8,9.44789319090828e-9,0.09214873142809415,0.00016470660516152577,0.09537207852878142,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,positive,7244804,choline,Amino acids
0.6258637915356566,7.422656679403515e-9,3.099909256740874e-9,0.05877059060574766,0.0004254014012051552,0.046867610077278,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,positive,5642219,choline,Amino acids
0.49890088491202395,1.2330966592790706e-8,6.033388246044501e-9,0.08378848078369278,0.00045096481797821206,0.08196379773484846,Cellulomonas sp. URHD0024,Actinobacteria,Actinobacteria,undefined,4210445,choline,Amino acids
0.5596567609949801,8.891200757820598e-9,3.4790825315051604e-9,0.0651268606951036,0.00029768024406765973,0.06579818404559161,Cellulomonas sp. URHE0023,Actinobacteria,Actinobacteria,undefined,4467545,choline,Amino acids
0.5571198800577091,6.178670355749375e-9,3.297576382853037e-9,0.04982008166983562,0.00010625209465084822,0.07041310475427363,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,positive,4904121,choline,Amino acids
0.6279953518197916,6.2336474450533465e-9,2.4961207929872394e-9,0.05029353161725233,0.00012385554161398004,0.0616970841663535,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,positive,6067264,choline,Amino acids
0.4915330155119465,8.37787583871701e-9,5.439033815725277e-9,0.06145673807780949,0.0004418963198631202,0.06827514109780308,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,undefined,5264264,choline,Amino acids
0.4859171228989583,1.3240690399811462e-8,6.637369549548804e-9,0.08425684846882003,0.0003245334061347736,0.08851817223221761,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,negative,5236918,choline,Amino acids
0.518945688402084,1.1071359456677018e-8,5.577467888772056e-9,0.08058385447558161,0.00020895285646795113,0.09057940177184849,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,negative,4705879,choline,Amino acids
0.4889027214894131,1.5731925000285653e-8,8.1892950726578e-9,0.1024415836315557,0.0003055444572886933,0.09937622965038212,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,negative,5093035,choline,Amino acids
0.5497274391518832,1.9511560163159558e-8,6.691738767016908e-9,0.12352633955633399,0.000451211872540459,0.10791769378819405,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,undefined,4567713,choline,Amino acids
0.5631507128966393,8.549262159856545e-9,3.2410613772593727e-9,0.06554980280099434,0.0001316427909155388,0.08365955493690562,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,undefined,3223982,choline,Amino acids
0.6284742270941679,7.3009688371568955e-9,2.4521143485363513e-9,0.05717718855199792,0.0001562561543958293,0.05296247648727553,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,undefined,4829548,choline,Amino acids
0.5904711019370473,7.897969024520901e-9,3.448252196776026e-9,0.06002204524417572,0.00014456596220036125,0.06708282101205995,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,positive,6306952,choline,Amino acids
0.5892073736788418,7.226877692721434e-9,3.3858645026509206e-9,0.0566895601755711,0.00015816234894947407,0.06580614959057265,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,positive,6069513,choline,Amino acids
0.6272258344001153,6.877048840725251e-9,3.2096578727567226e-9,0.05659226350875534,0.00014873729005835531,0.06231445294573509,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,positive,7106298,choline,Amino acids
0.5529565853099361,2.338519885306882e-8,7.587470512882785e-9,0.14435963968326054,0.0004454828441971516,0.11672639048944151,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,undefined,4034872,choline,Amino acids
0.46241699007839343,8.363217082632726e-9,5.513138170257404e-9,0.05628902526577629,0.000336521801014023,0.07584115150839661,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,negative,7372737,choline,Amino acids
0.4865188503897976,6.199921742048756e-9,5.082360887376507e-9,0.04946755501732887,8.392536421754498e-5,0.06340899931497353,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,positive,7485871,choline,Amino acids
0.5118605813066177,8.214627571484234e-9,5.9067623352785756e-9,0.06486699323242712,8.978089442649595e-5,0.07468386188710235,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,positive,6657122,choline,Amino acids
0.4251732817968506,4.3145618383548846e-9,4.602692323475203e-9,0.03636934482467113,0.00010633312204932182,0.06631930752540136,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,undefined,4684622,choline,Amino acids
0.561611085427418,8.430504094134353e-9,3.479223959079919e-9,0.06418246457239887,0.00019624776629680732,0.07738712995965918,Nocardioides sp. URHA0032,Actinobacteria,Actinobacteria,undefined,4560838,choline,Amino acids
0.33978608137636424,9.780864429665297e-9,1.507947666292516e-8,0.07456157257659096,0.0007456157257659096,0.08598861927643603,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,negative,7371174,choline,Amino acids
0.5479296662534527,5.4989924449158616e-8,1.2891358549182334e-8,0.19973443634514423,0.00030445453202716723,0.14738340262838243,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,positive,6208105,choline,Amino acids
0.6227059037835125,6.018731798626005e-9,2.7570803755558127e-9,0.04894373246285003,9.09000838521654e-5,0.06723244812229295,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,positive,8179139,choline,Amino acids
0.4835924725825369,7.51243440011418e-9,5.420625313770027e-9,0.05753412011933459,0.00012070932252177541,0.11090278523514513,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,undefined,6646877,choline,Amino acids
0.6246693665887519,5.505890595119486e-9,2.4864652469420334e-9,0.045876344893247864,0.0001926983870507675,0.056324047655720216,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,negative,6640086,choline,Amino acids
0.6263253062082278,6.407440614537604e-9,2.8176537574770345e-9,0.052392400312836374,0.0001746828462726622,0.05466053253306297,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,negative,6572728,choline,Amino acids
0.6104979217591326,2.725063248621072e-9,1.445911673085171e-9,0.024873604563993214,0.00010130530740573912,0.030487398380061988,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,positive,2934896,choline,Amino acids
0.6214761910184904,4.1813913964798884e-9,1.5900922769322847e-9,0.03572671672960721,7.345168688717992e-5,0.046491300848750375,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,positive,2785891,choline,Amino acids
0.5084643341667515,7.000518218711194e-8,2.7039853368013593e-8,0.3676565335501205,0.0006463606657158207,0.32460257117018354,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,undefined,2549675,choline,Amino acids
0.41584652902459535,8.516141746378032e-9,8.963701260596716e-9,0.06416269118214413,0.00036080545560425773,0.09599851052459563,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,choline,Amino acids
0.42634907550896656,4.097409235057903e-9,4.837200205630209e-9,0.03569153071349179,7.504664917644097e-5,0.07992054012517517,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,positive,6632341,choline,Amino acids
NaN,NaN,3.9073329404873056e-10,0.010683349678319921,8.245163429178418e-5,0.014169003873561334,Acidobacteriaceae bacterium URHE0068,Acidobacteria,Acidobacteria,positive,6679185,cis-aconitic acid,Organic acids
0.3257557409990926,4.878088558757354e-9,9.216618548199607e-9,0.04374484100715237,0.00014383783761976344,0.04523692649670158,Bacillus sp. URHB0009,Bacilli,Firmicutes,negative,5377210,cis-aconitic acid,Organic acids
0.2234777785252412,1.622752599236568e-10,6.227693581119359e-10,0.0051859104489567435,1.1972491907286214e-5,0.005066747473130618,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,undefined,5177578,cis-aconitic acid,Organic acids
0.5705165889222913,2.2901787513357776e-9,1.6869002088198547e-9,0.022676034002933325,3.320374103493857e-5,0.027257603464780233,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,positive,6972827,cis-aconitic acid,Organic acids
0.5639356092870107,2.00950862539135e-9,1.530176942507076e-9,0.02032886685108852,3.870834418968025e-5,0.02350241706530737,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,positive,7193102,cis-aconitic acid,Organic acids
0.5697105934165554,2.2312492567452942e-9,1.6439979428013206e-9,0.022135782902848667,3.7322922562145296e-5,0.02430846979544566,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,positive,6793945,cis-aconitic acid,Organic acids
0.40002920143467335,2.287139281583978e-9,3.4033211648225014e-9,0.02334019682250434,4.171825832932174e-5,0.023352221234848435,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,positive,7244804,cis-aconitic acid,Organic acids
0.5797520078506763,3.3804486740129963e-9,2.3261764422690435e-9,0.03181854482850338,0.0002303133831877915,0.024968122805040203,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,positive,5642219,cis-aconitic acid,Organic acids
NaN,NaN,8.223848338244549e-10,0.00941968780503662,5.069847020351617e-5,0.00884525648355778,Cellulomonas sp. URHD0024,Actinobacteria,Actinobacteria,undefined,4210445,cis-aconitic acid,Organic acids
NaN,NaN,3.588906529297729e-10,0.005488037189574798,2.508458464923128e-5,0.005327419216848299,Cellulomonas sp. URHE0023,Actinobacteria,Actinobacteria,undefined,4467545,cis-aconitic acid,Organic acids
0.5212562773482623,4.231647772551005e-9,3.129169662623538e-9,0.03630154733480302,7.742089764026002e-5,0.05063804598267062,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,positive,4904121,cis-aconitic acid,Organic acids
0.28404278662359983,1.0925237279701792e-10,4.6022938881058463e-10,0.009880177232559679,2.4331453032441725e-5,0.011753010088106815,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,positive,6067264,cis-aconitic acid,Organic acids
0.45417788190368946,4.6337155546898624e-9,4.61582311224847e-9,0.03908254121169784,0.0002810176991574477,0.04278047473210347,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,undefined,5264264,cis-aconitic acid,Organic acids
0.3991627646388129,1.437557916687567e-9,2.1545571222849016e-9,0.015752442384859025,6.067392591822238e-5,0.015891204164249776,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,negative,5236918,cis-aconitic acid,Organic acids
0.34777189558165295,4.105509454118589e-10,7.706594124325624e-10,0.006454587959336617,1.6736660218154646e-5,0.006899077469016172,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,negative,4705879,cis-aconitic acid,Organic acids
0.4034537660932951,1.6517460000807847e-9,2.431870320014246e-9,0.017810971535002648,5.3123384455083755e-5,0.01649327299669364,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,negative,5093035,cis-aconitic acid,Organic acids
0.46339247356792135,1.8464777001321596e-9,2.1061062244304075e-9,0.0193486273653734,7.06758608404829e-5,0.01595028506848377,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,undefined,4567713,cis-aconitic acid,Organic acids
0.5020620452303974,2.1900683787863365e-9,2.0250422043693675e-9,0.021133083176652405,4.2441287862769194e-5,0.025951791885635636,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,undefined,3223982,cis-aconitic acid,Organic acids
0.41768663778702086,2.790620103278056e-10,3.9792316187423366e-10,0.005530130413204888,1.511296608942166e-5,0.004945081572637677,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,undefined,4829548,cis-aconitic acid,Organic acids
0.3926547656954064,3.241418483109529e-10,5.070776171632148e-10,0.005705484472604463,1.3741931805986264e-5,0.006184926674172129,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,positive,6306952,cis-aconitic acid,Organic acids
0.295575685903911,1.5127721091746916e-10,4.1351675883554417e-10,0.0053273357864032445,1.4863123633533099e-5,0.005987766535569549,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,positive,6069513,cis-aconitic acid,Organic acids
NaN,NaN,2.9336259644328126e-10,0.006333475784851767,1.6645809276445137e-5,0.0068862604150127515,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,positive,7106298,cis-aconitic acid,Organic acids
0.4449853837150064,1.33024569126999e-9,1.6579881189172395e-9,0.015187762064197098,4.6868276037493555e-5,0.011490395594480705,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,undefined,4034872,cis-aconitic acid,Organic acids
NaN,NaN,8.506717793120327e-10,0.008114370181881053,4.8511454138846846e-5,0.010757411733719005,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,negative,7372737,cis-aconitic acid,Organic acids
0.37564630554050776,7.626170122535672e-10,1.2675480769222586e-9,0.009524855638690932,1.6159621762519806e-5,0.012049211137830647,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,positive,7485871,cis-aconitic acid,Organic acids
0.39855989899227484,7.792095864705228e-10,1.1758610956457347e-9,0.009726107697068118,1.346167911933798e-5,0.010851572024399563,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,positive,6657122,cis-aconitic acid,Organic acids
0.31632247364965105,5.788986952213777e-10,1.2513177593941503e-9,0.007764327043989056,2.270057762050445e-5,0.013783123133734018,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,undefined,4684622,cis-aconitic acid,Organic acids
NaN,NaN,3.654292553447807e-10,0.005968137382798592,1.824849884045083e-5,0.0068686625885561485,Nocardioides sp. URHA0032,Actinobacteria,Actinobacteria,undefined,4560838,cis-aconitic acid,Organic acids
0.2640316042081505,1.4157753453823918e-9,3.943633291341271e-9,0.01626624777023597,0.0001626624777023608,0.01837111988976145,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,negative,7371174,cis-aconitic acid,Organic acids
0.46034032600695224,9.039731036481003e-9,9.354020567225526e-9,0.07707122497472296,0.00011747940996960818,0.05393773528391438,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,positive,6208105,cis-aconitic acid,Organic acids
0.5697844176626209,2.873605235539738e-9,2.066349494644106e-9,0.027154013610711635,5.0431423798952277e-5,0.03681486319835673,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,positive,8179139,cis-aconitic acid,Organic acids
0.32810017073918263,4.5001520012481027e-10,9.221727984704225e-10,0.006573794141926735,1.3792133009485744e-5,0.012140462465202513,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,undefined,6646877,cis-aconitic acid,Organic acids
NaN,NaN,5.161414851466942e-10,0.013661550914178453,5.738379620041545e-5,0.01635924953524502,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,negative,6640086,cis-aconitic acid,Organic acids
NaN,NaN,3.3652158737231654e-10,0.008542475998617184,2.8481688427028424e-5,0.008710379518423697,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,negative,6572728,cis-aconitic acid,Organic acids
0.5363337099460611,9.375082469777073e-10,8.104872372214701e-10,0.010982246589772324,4.4728533973441306e-5,0.01328347138062186,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,positive,2934896,cis-aconitic acid,Organic acids
0.5760102968552523,2.311979545307118e-9,1.5445426192721295e-9,0.02199663938717859,4.5223586624692735e-5,0.02822784044036462,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,positive,2785891,cis-aconitic acid,Organic acids
0.3998740355836285,1.1857743071708646e-8,8.432214551361305e-9,0.08020050267352208,0.00014099695114416986,0.06255467131776521,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,undefined,2549675,cis-aconitic acid,Organic acids
0.20181237371278724,2.38420317545792e-10,9.721437277566405e-10,0.00511955244470585,2.878873093178538e-5,0.007711032005187319,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,cis-aconitic acid,Organic acids
0.39489913413267347,2.9104480644243125e-9,4.217712377283436e-9,0.027270687496252843,5.73405980752183e-5,0.060503976234732686,Variovorax sp. URHB0020,Betaproteobacteria,Proteobacteria,positive,6632341,cis-aconitic acid,Organic acids
NaN,NaN,4.303433004715756e-10,0.011913156290590884,9.19429987137835e-5,0.01579294440626132,Acidobacteriaceae bacterium URHE0068,Acidobacteria,Acidobacteria,positive,6679185,cytidine,Nucleotides
0.3655647142255364,4.512899540775118e-9,7.181802451940462e-9,0.04079814352007942,0.0001341487729231765,0.04213433770529003,Bacillus sp. URHB0009,Bacilli,Firmicutes,negative,5377210,cytidine,Nucleotides
0.44513870171317743,8.871496928339893e-10,1.105826470768091e-9,0.010864508642006545,2.5082431151357795e-5,0.010636147364079213,Blastococcus sp. URHD0036,Actinobacteria,Actinobacteria,undefined,5177578,cytidine,Nucleotides
NaN,NaN,4.448456391226485e-10,0.012949766969172839,1.896190087083109e-5,0.015583870446062275,Bradyrhizobium sp. URHA0002,Alphaproteobacteria,Proteobacteria,positive,6972827,cytidine,Nucleotides
NaN,NaN,4.906994091976806e-10,0.014039801246870213,2.6733288333257623e-5,0.016289461740879335,Bradyrhizobium sp. URHA0013,Alphaproteobacteria,Proteobacteria,positive,7193102,cytidine,Nucleotides
NaN,NaN,1.1297620283990414e-10,0.002659135615949404,4.483542014841049e-6,0.0030183052386377747,Bradyrhizobium sp. URHD0069,Alphaproteobacteria,Proteobacteria,positive,6793945,cytidine,Nucleotides
0.38711255054697313,7.326789977463773e-10,1.160010327754304e-9,0.009570606020258332,1.7106497316951866e-5,0.009609151658414292,Burkholderia sp. URHA0054,Betaproteobacteria,Proteobacteria,positive,7244804,cytidine,Nucleotides
0.6382768683266312,1.8131896383156285e-9,1.0231843456773532e-9,0.01907145429979824,0.00013804563300340243,0.014861554486308833,Caulobacter sp. URHA0033,Alphaproteobacteria,Proteobacteria,positive,5642219,cytidine,Nucleotides
0.4397671494048422,8.432140526923156e-10,1.074197687039929e-9,0.010536360084895058,5.6708603180239994e-5,0.00988043259910632,Cellulomonas sp. URHD0024,Actinobacteria,Actinobacteria,undefined,4210445,cytidine,Nucleotides
0.4735809347144571,4.849574521292734e-10,5.39445653089835e-10,0.007123606687653591,3.256040525813595e-5,0.006921238073976521,Cellulomonas sp. URHE0023,Actinobacteria,Actinobacteria,undefined,4467545,cytidine,Nucleotides
NaN,NaN,6.100531972134309e-10,0.011328452682425275,2.4160374417641482e-5,0.015441250355102585,Comamonadaceae bacterium URHA0028,Betaproteobacteria,Proteobacteria,positive,4904121,cytidine,Nucleotides
NaN,NaN,2.180697111213531e-10,0.006720045557865912,1.6549143706476054e-5,0.008003340358537536,Dongia sp. URHE0060,Alphaproteobacteria,Proteobacteria,positive,6067264,cytidine,Nucleotides
0.4293955013266415,7.015862018236883e-10,9.323127029427508e-10,0.009095191793972704,6.53977400674473e-5,0.009777149593181867,Flavobacterium sp. URHB0058,Flavobacteria,Bacteroidetes,undefined,5264264,cytidine,Nucleotides
0.4172979913953798,7.805132684681292e-10,1.089887393359649e-9,0.009921066754537161,3.821312623070514e-5,0.009979474085558224,Geodermatophilaceae bacterium URHA0031,Actinobacteria,Actinobacteria,negative,5236918,cytidine,Nucleotides
0.4839913359194661,1.1224189166586772e-9,1.196681851773521e-9,0.012835816812137978,3.3283101254585716e-5,0.013771746632252415,Geodermatophilaceae bacterium URHB0048,Actinobacteria,Actinobacteria,negative,4705879,cytidine,Nucleotides
0.4586428350507405,1.652055160891083e-9,1.9422897395511966e-9,0.017818839776933534,5.314685244167054e-5,0.016500624448710886,Geodermatophilaceae bacterium URHB0062,Actinobacteria,Actinobacteria,negative,5093035,cytidine,Nucleotides
0.47500591504162293,7.591601674390527e-10,8.390566936330655e-10,0.009869069958963191,3.60493280413751e-5,0.00809638381696621,Intrasporangiaceae bacterium URHB0013,Actinobacteria,Actinobacteria,undefined,4567713,cytidine,Nucleotides
NaN,NaN,1.6287769325398016e-11,0.00033020418562770625,0.0002850152556286641,0.00039907594095755296,Lysobacter sp. URHA0019,Gammaproteobacteria,Proteobacteria,undefined,3223982,cytidine,Nucleotides
0.49815294749057193,2.790115535693249e-10,2.899808269799082e-10,0.005529659383573939,1.5111678840422493e-5,0.00494465952252704,Marmoricola sp. URHB0036,Actinobacteria,Actinobacteria,undefined,4829548,cytidine,Nucleotides
NaN,NaN,6.543722087025291e-10,0.014589693224458022,3.5139972832007595e-5,0.01578713810239675,Mesorhizobium sp. URHA0056,Alphaproteobacteria,Proteobacteria,positive,6306952,cytidine,Nucleotides
NaN,NaN,5.032541806243253e-10,0.011312713792370931,3.156216737002516e-5,0.012699136720667652,Mesorhizobium sp. URHB0007,Alphaproteobacteria,Proteobacteria,positive,6069513,cytidine,Nucleotides
NaN,NaN,5.317790189856176e-10,0.015481998730587239,4.069020026948004e-5,0.016699832259774564,Mesorhizobium sp. URHC0008,Alphaproteobacteria,Proteobacteria,positive,7106298,cytidine,Nucleotides
0.5181575569101848,1.609834979160106e-9,1.4913753060171453e-9,0.01764237147960741,5.4443013589965125e-5,0.013363510060402076,Microbacterium sp. URHA0036,Actinobacteria,Actinobacteria,undefined,4034872,cytidine,Nucleotides
NaN,NaN,7.88273187299024e-10,0.008113160843589571,4.850422415577363e-5,0.010755829270247945,Micromonosporaceae bacterium URHE0070,Actinobacteria,Actinobacteria,negative,7372737,cytidine,Nucleotides
0.41927359886920124,6.649097183003551e-10,9.209631469131041e-10,0.00864754687987904,1.467120259385991e-5,0.010955789142397247,Mycobacterium sp. URHB0044,Actinobacteria,Actinobacteria,positive,7485871,cytidine,Nucleotides
0.4756443922419139,1.0200679478190136e-9,1.124568559195829e-9,0.01188907458251666,1.6455391204845662e-5,0.013262662049919932,Mycobacterium sp. URHD0025,Actinobacteria,Actinobacteria,positive,6657122,cytidine,Nucleotides
0.22372112739584893,1.4793120582479184e-10,7.943725344355815e-10,0.006850362924968183,2.0028419002166556e-5,0.012161619278015833,Nocardioides sp. URHA0020,Actinobacteria,Actinobacteria,undefined,4684622,cytidine,Nucleotides
0.4845809416138402,5.184881862493143e-10,5.515836345783403e-10,0.00729920448364779,2.2318441418585446e-5,0.008407970756878108,Nocardioides sp. URHA0032,Actinobacteria,Actinobacteria,undefined,4560838,cytidine,Nucleotides
0.1511065624577227,2.0137291839705728e-10,1.2580727781724374e-9,0.006185171954408411,6.185171954408412e-5,0.00704531459247131,Paenibacillus sp. URHA0014,Bacilli,Firmicutes,negative,7371174,cytidine,Nucleotides
0.5158313463874209,7.80292164014037e-9,6.576578435314085e-9,0.06778042129657921,0.0001033174690557358,0.04725447484296341,Pseudomonas sp. URHB0015,Gammaproteobacteria,Proteobacteria,positive,6208105,cytidine,Nucleotides
NaN,NaN,1.6478503913448997e-10,0.00229237719225033,0.0006372898901890364,0.0037549652777302154,Rhodospirillales bacterium URHD0017,Alphaproteobacteria,Proteobacteria,positive,8179139,cytidine,Nucleotides
NaN,NaN,2.800920864228954e-10,0.0031557411775186076,6.620895197532162e-6,0.005898627980168542,Rhodospirillales bacterium URHD0088,Alphaproteobacteria,Proteobacteria,undefined,6646877,cytidine,Nucleotides
NaN,NaN,4.709021354530089e-10,0.01366129532624658,5.738272263227622e-5,0.016358941993347215,Solirubrobacter sp. URHD0082,Thermoleophilia,Actinobacteria,negative,6640086,cytidine,Nucleotides
NaN,NaN,2.6365835983476543e-10,0.007781122989882945,2.594324182428006e-5,0.007940367048201325,Solirubrobacterales bacterium URHD0059,Thermoleophilia,Actinobacteria,negative,6572728,cytidine,Nucleotides
0.5273646187808158,3.2911460842754245e-10,2.9888443844924773e-10,0.005652404558962265,2.302113390739466e-5,0.006802580790305796,Sphingomonas sp. URHD0007,Alphaproteobacteria,Proteobacteria,positive,2934896,cytidine,Nucleotides
NaN,NaN,5.042415094606424e-11,0.0016866065291294417,0.00014435853982352987,0.0021240037423977307,Sphingomonas sp. URHD0057,Alphaproteobacteria,Proteobacteria,positive,2785891,cytidine,Nucleotides
0.44571018345403124,9.86881932649895e-9,8.398673986283325e-9,0.07639143328692627,0.0001343003949842555,0.05949172098675376,Staphylococcus sp. URHA0057,Bacilli,Firmicutes,undefined,2549675,cytidine,Nucleotides
0.23454869095656103,2.38446182223733e-10,8.073797927143238e-10,0.005119582160537751,2.878889803254239e-5,0.0077110745573845734,Streptomyces sp. URHA0041,Actinobacteria,Actinobacteria,positive,8015544,cytidine,Nucleotides
